Date,Value
1/13/2017,114.3513742
1/12/2017,113.9526173
1/11/2017,116.2905836
1/10/2017,116.2486988
1/9/2017,116.6413085
1/6/2017,115.9977335
1/5/2017,116.5412818
1/4/2017,117.5050302
1/3/2017,118.199326
1/2/2017,117.458194
12/30/2016,117.066692
12/29/2016,116.7511719
12/28/2016,117.6713778
12/27/2016,117.3863092
12/23/2016,117.3654988
12/22/2016,117.6369207
12/21/2016,117.3687746
12/20/2016,118.1300656
12/19/2016,117.2423719
12/16/2016,118.1913976
12/15/2016,118.0823496
12/14/2016,114.9849681
12/13/2016,115.2403393
12/12/2016,115.788977
12/9/2016,115.0487736
12/8/2016,113.9286378
12/7/2016,114.0913327
12/6/2016,113.9183902
12/5/2016,114.2963932
12/2/2016,113.8883668
12/1/2016,114.22791
11/30/2016,113.2863188
11/29/2016,112.9727685
11/28/2016,112.6275028
11/25/2016,113.038142
11/24/2016,113.225256
11/23/2016,111.3374835
11/22/2016,110.897617
11/21/2016,110.6104788
11/18/2016,110.0291655
11/17/2016,109.2843146
11/16/2016,109.5589609
11/15/2016,108.2675337
11/14/2016,107.8871671
11/11/2016,106.3462949
11/10/2016,106.8379991
11/9/2016,103.9194339
11/8/2016,104.7834753
11/7/2016,104.3210993
11/4/2016,102.9838637
11/3/2016,103.2628344
11/2/2016,103.3077963
11/1/2016,104.8253968
10/31/2016,105.0338023
10/28/2016,105.3836294
10/27/2016,104.6856411
10/26/2016,104.3203661
10/25/2016,104.5345843
10/24/2016,104.0216693
10/21/2016,103.7663053
10/20/2016,103.6065574
10/19/2016,103.3700701
10/18/2016,104.0389339
10/17/2016,104.1113335
10/14/2016,104.3083076
10/13/2016,103.7235006
10/12/2016,103.9019964
10/11/2016,103.7097211
10/10/2016,103.3960573
10/7/2016,103.6265709
10/6/2016,103.7103263
10/5/2016,103.1576131
10/4/2016,102.5893737
10/3/2016,101.3705945
9/30/2016,101.3260461
9/29/2016,101.4882809
9/28/2016,100.6057906
9/27/2016,100.285205
