Date,Value
2/14/2012,0.999468449
2/13/2012,0.997585635
2/10/2012,1.002729547
2/9/2012,0.994807345
2/8/2012,0.994349857
2/7/2012,0.998093495
2/6/2012,0.998236467
2/3/2012,1.002203647
2/2/2012,1.000229113
2/1/2012,0.998937381
1/31/2012,0.996812386
1/30/2012,1.005720824
1/27/2012,0.998782807
1/26/2012,1.001597566
1/25/2012,1.013290063
1/24/2012,1.012381758
1/23/2012,1.008604133
1/20/2012,1.013486281
1/19/2012,1.007822787
1/18/2012,1.013327098
1/17/2012,1.012431587
1/16/2012,1.020522535
1/13/2012,1.019418996
1/12/2012,1.016488693
1/11/2012,1.01651203
1/10/2012,1.016630231
1/9/2012,1.028126964
1/6/2012,1.021524734
1/5/2012,1.016131546
1/4/2012,1.015832561
1/3/2012,1.011987091
1/2/2012,1.020100503
12/30/2011,1.02133086
12/29/2011,1.023275661
12/28/2011,1.014915099
12/27/2011,1.019358788
12/23/2011,1.019299992
12/22/2011,1.024680003
12/21/2011,1.028190593
12/20/2011,1.033195655
12/19/2011,1.035738937
12/16/2011,1.033144519
12/15/2011,1.035409786
12/14/2011,1.037096898
12/13/2011,1.026325772
12/12/2011,1.024526451
12/9/2011,1.021667663
12/8/2011,1.008426547
12/7/2011,1.010465725
12/6/2011,1.018366433
12/5/2011,1.015027526
12/2/2011,1.013618533
12/1/2011,1.018084791
11/30/2011,1.019376956
11/29/2011,1.028569286
11/28/2011,1.034012586
11/25/2011,1.051628997
11/24/2011,1.044193524
11/23/2011,1.043101516
11/22/2011,1.038714444
11/21/2011,1.035592213
11/18/2011,1.022318798
11/17/2011,1.025296736
11/16/2011,1.025734204
11/15/2011,1.024682235
11/14/2011,1.016619079
11/11/2011,1.018754579
11/10/2011,1.02027027
11/9/2011,1.020171642
11/8/2011,1.013489991
11/7/2011,1.017391937
11/4/2011,1.019385755
11/3/2011,1.007333188
11/2/2011,1.012165979
11/1/2011,1.016731489
10/31/2011,0.994928934
10/28/2011,0.993785311
10/27/2011,0.994728594
10/26/2011,1.013427156
10/25/2011,1.000574795
10/24/2011,1.005918014
10/21/2011,1.011523409
10/20/2011,1.015064822
10/19/2011,1.011064507
10/18/2011,1.025007312
10/17/2011,1.012993612
10/14/2011,1.014702687
10/13/2011,1.022073286
10/12/2011,1.016707831
10/11/2011,1.028000294
10/10/2011,1.02891194
10/7/2011,1.035506923
10/6/2011,1.046800814
10/5/2011,1.051585814
10/4/2011,1.056293149
10/3/2011,1.048022811
9/30/2011,1.044582685
9/29/2011,1.031876607
9/28/2011,1.025016506
9/27/2011,1.019368142
9/26/2011,1.028814815
9/23/2011,1.03172003
9/22/2011,1.033164783
9/21/2011,0.996919918
9/20/2011,0.99051787
9/19/2011,0.984018767
9/16/2011,0.985610465
9/15/2011,0.988401595
9/14/2011,0.989365577
9/13/2011,0.992671308
9/12/2011,1.000878735
